"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-01","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01149","","","","5"
"2017-01","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.2961","","","","4"
"2017-01","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06165","","","","5"
"2017-01","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.9408","","","","4"
"2017-01","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1559","","","","4"
"2017-01","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.3951","","","","4"
"2017-01","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02207","","","","5"
"2017-01","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3518","","","","4"
"2017-01","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9241","","","","4"
"2017-01","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09731","","","","5"
"2017-01","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001118","","","","6"
"2017-01","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1475","","","","4"
"2017-01","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3093","","","","4"
"2017-01","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04168","","","","5"
"2017-01","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.03723","","","","5"
"2017-01","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.3512","","","","4"
"2017-01","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.6289","","","","4"
"2017-01","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3193","","","","4"
"2017-01","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000058","","","","6"
"2017-01","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","96.72372786","","","","8"
"2017-02","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","1.0045","","","","4"
"2017-02","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.4221","","","","4"
"2017-02","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1907","","","","4"
"2017-02","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.3951","","","","4"
"2017-02","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.168913","","","","6"
"2017-02","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01957","","","","5"
"2017-02","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000098","","","","6"
"2017-02","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01160","","","","5"
"2017-02","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.2951","","","","4"
"2017-02","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06462","","","","5"
"2017-02","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.9472","","","","4"
"2017-02","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1574","","","","4"
"2017-02","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.4020","","","","4"
"2017-02","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02244","","","","5"
"2017-02","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3495","","","","4"
"2017-02","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9269","","","","4"
"2017-02","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09937","","","","5"
"2017-02","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001148","","","","6"
"2017-02","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1472","","","","4"
"2017-02","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3087","","","","4"
"2017-02","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04247","","","","5"
"2017-02","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.03744","","","","5"
"2017-02","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.3577","","","","4"
"2017-02","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.6367","","","","4"
"2017-02","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3107","","","","4"
"2017-02","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000058","","","","6"
"2017-02","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","97.08477583","","","","8"
"2017-03","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","1.0204","","","","4"
"2017-03","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.4280","","","","4"
"2017-03","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1941","","","","4"
"2017-03","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.4307","","","","4"
"2017-03","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.172369","","","","6"
"2017-03","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.02034","","","","5"
"2017-03","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000100","","","","6"
"2017-03","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01186","","","","5"
"2017-03","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3017","","","","4"
"2017-03","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.06942","","","","5"
"2017-03","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.9377","","","","4"
"2017-03","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1573","","","","4"
"2017-03","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.4101","","","","4"
"2017-03","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02313","","","","5"
"2017-03","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3569","","","","4"
"2017-03","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9527","","","","4"
"2017-03","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.10358","","","","5"
"2017-03","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001181","","","","6"
"2017-03","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1501","","","","4"
"2017-03","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3362","","","","4"
"2017-03","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04369","","","","5"
"2017-03","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.03839","","","","5"
"2017-03","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.3646","","","","4"
"2017-03","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.6524","","","","4"
"2017-03","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3386","","","","4"
"2017-03","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000059","","","","6"
"2017-03","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","94.93079624","","","","8"
"2017-04","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","1.0121","","","","4"
"2017-04","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.4283","","","","4"
"2017-04","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1951","","","","4"
"2017-04","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.4406","","","","4"
"2017-04","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.172883","","","","6"
"2017-04","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.02082","","","","5"
"2017-04","Canada","2016A000011124","Indonesian rupiah, monthly average","Dollars","81","units ","0","v111666257","1.7","0.000101","","","","6"
"2017-04","Canada","2016A000011124","Japanese yen, monthly average","Dollars","81","units ","0","v111666258","1.8","0.01220","","","","5"
"2017-04","Canada","2016A000011124","Malaysian ringgit, monthly average","Dollars","81","units ","0","v111666259","1.9","0.3052","","","","4"
"2017-04","Canada","2016A000011124","Mexican peso, monthly average","Dollars","81","units ","0","v111666260","1.10","0.07161","","","","5"
"2017-04","Canada","2016A000011124","New Zealand dollar, monthly average","Dollars","81","units ","0","v111666261","1.11","0.9364","","","","4"
"2017-04","Canada","2016A000011124","Norwegian krone, monthly average","Dollars","81","units ","0","v111666262","1.12","0.1565","","","","4"
"2017-04","Canada","2016A000011124","Peruvian new sol, monthly average","Dollars","81","units ","0","v111666263","1.13","0.4138","","","","4"
"2017-04","Canada","2016A000011124","Russian ruble, monthly average","Dollars","81","units ","0","v111666264","1.14","0.02378","","","","5"
"2017-04","Canada","2016A000011124","Saudi riyal, monthly average","Dollars","81","units ","0","v111666265","1.15","0.3584","","","","4"
"2017-04","Canada","2016A000011124","Singapore dollar, monthly average","Dollars","81","units ","0","v111666266","1.16","0.9610","","","","4"
"2017-04","Canada","2016A000011124","South African rand, monthly average","Dollars","81","units ","0","v111666267","1.17","0.09990","","","","5"
"2017-04","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001184","","","","6"
"2017-04","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1501","","","","4"
"2017-04","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3431","","","","4"
"2017-04","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04424","","","","5"
"2017-04","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.03899","","","","5"
